quizzes,solutions
080004300090006105504701920073020006145000700000470080000000050002908003030650210,281594367397286145564731928873125496145869732629473581716342859452918673938657214
010090008400700090500804031706001029002000045080050360605030000000980700007405203,213596478468713592579824631756341829932678145184259367625137984341982756897465213
090018260423000500000000070070060300900401027308025000005070481004500609680003000,597318264423697518861254973172869345956431827348725196235976481714582639689143752
000020005010509630047036090200604980008000006054003072700010000009700854080000020,963827415812549637547136298271654983398271546654983172725418369139762854486395721
020800000001400230075060409900001000030007085080290700300006194004000562000150003,423819657691475238875362419947581326132647985586293741358726194714938562269154873
003600700700901002081003050002017069450809000000060520090400007040086030305700806,523648791764951382981273654832517469456829173179364528698435217247186935315792846
006070109038000400510020067004005078000069000023007650070018006085940030390000002,246573189738691425519824367164235978857469213923187654472318596685942731391756842
050002700800000049006100503070018000043050160002906005001403090030720001760080400,354892716817635249296174583675318924943257168182946375521463897438729651769581432
200000100040620350390041608000065832005709400004080070080074001500013000001900000,256398147148627359397541628719465832825739416634182975983274561562813794471956283
090030000500801007002067051750240090806000140000003008900050603010020480400006719,197532864564891237382467951751248396836975142249613578978154623613729485425386719
501000000960700028800096300730405010008000530405089600670018000000503200002060401,541832796963754128827196345736425819298671534415389672674218953189543267352967481
700000002090008004124700005086400030001085070000062900609003180000906053470050000,768514392395628714124739865286497531941385276537162948659243187812976453473851629
000078000104300200300920057601000900980030402052000060090400800000007006705081320,529178634174365298368924157631742985987536412452819763296453871813297546745681329
001057024340006008050390007600408500012600003000010070730001046890205001000040090,961857324347126958258394167679438512512679483483512679735981246894265731126743895
604300001700890400038600000006000284080001050023406070007003612002070908940000700,694357821715892463238614597176539284489721356523486179857943612362175948941268735
207008150006309000000000073000042006021005008400190300708510092302000701090600800,237468159516379284849251673973842516621735948485196327768513492352984761194627835
000004091060000803058160000200700000030408106000035908001009007045016300003850200,372584691164972853958163742286791435539428176417635928821349567745216389693857214
010004006003060715500002309060089050907030180040510090208740000005800032130000000,719354826423968715586172349361489257957236184842517693298743561675891432134625978
205001080000060059070400200900200160104030008000050073009080302003704000406900500,295371684341862759678495231937248165154637928862159473719586342523714896486923517
000700009084002705075340200000000807000201050641005000860003001002090460050080920,236758149984612735175349286523964817798231654641875392869423571312597468457186923
040600301600007000200105070980003000005400906000071485590000702100000004076098500,847629351651837249239145678984563127715482936362971485598314762123756894476298513
403001020010000847060900003340080070800065400900003601005200000000308510782506090,473851926519632847268947153346189275821765439957423681135294768694378512782516394
000060008487900102012000000700100650340805900050006024900534000005700030200090007,593261748487953162612487395728149653346825971159376824971534286865712439234698517
000005030105400006896010004080009007000600080300280490503020700400300162000107009,742865931135492876896713524284539617951674283367281495513926748479358162628147359
040800009900500602070060500521007008300050040700036901030400020068003005000002170,645821739913574682872369514521947368396158247784236951137495826268713495459682173
000008074403000610009010005070345200200706508000000000546002900900084152001030700,152968374483257619769413825678345291214796538395821467546172983937684152821539746
